,  user_id,total play,Artist,genre,track
57104,1EDEC0D4,17.623,We Are Match,alternative,Two Rhythms
57105,BCF20E6A,175.412,Cryounit,electronic,Straylight Market District
57106,78A5BC62,216.346122,Skip The Foreplay,alternative,Mash It Up
57107,83939E5C,0.1,Sixfingerz,electronic,Tell My Why
57108,A0686476,6.985,Gordon & Doyle,dance,Let’s Go Crazy
57109,46E35509,231.28815,Joni,dance,Running
57110,6B00833B,239.1,Cape Cub,alternative,Come Around
57111,1BA56A83,3.88,De Dødelige,pop,Sig Det
57112,6E81379D,244.064,The Paz Band,rock,Never Far
57113,8416F709,0.1,Monty Mak,blues,Rhythm & Blues
57114,F221B66D,2.701621,,electronic,No Time to Fall (feat. Natasha Blume)
57115,D6B08517,6.730335256692884,Ivan Sangüesa Trio,jazz,The Way You Look Tonight
57116,7F6EABE4,72.366802,Karl Denson,jazz,Dance Lesson No. 2
57117,6FF028D4,2.0,Eazzy Gazi,rusrap,Мне без сахара
57118,C422CCF3,4.947358,Even the Animals,folk,Better Than You Think
57119,BC6F3E5B,4.427,Vince Lucero,electronic,Make It Last
57120,412F7B05,4.0,,dance,Cut Me Out
57121,F9EAA230,214.543673,Blake Shelton,country,On A Good Day
57122,14F170BD,5.091019999999999,Master Blaster,world,Lespeki
57123,EBC28A06,110.178,Jah.kel,hiphop,Polo Sweater
57124,BC4A14C9,10.578227836676218,Mister Max,pop,Ma che bello lavarsi
57125,D0D2973F,5.374,Kevlaar 7,hiphop,Now Or Never (feat. 5 Star Son One & Solomon Childs)
57126,8C18DE0D,90.441,The Lost Highwaymen,rock,I'se The B'ye
57127,7F6824AB,7.895013618451913,Hosokawa Fumie,jpop,Niko Niko Nyan Nyan
57128,EFC9BE9A,36.0,Ringtone,world,Yesu Ni Mwamba
57129,28D57D78,2.990748,Funtastic,,Summertime
57130,38D07F25,1.2009999999999998,,,
57131,8BFD986B,231.0,Coffee,rusrock,Та же ты
57132,48C5BEFE,358.353,Negative Format,electronic,Pathogen
57133,6D4990AE,260.0,John F. Kennedy,speech,Al Smith Memorial Dinner
57134,C7A7D53D,10.65,Floatinurboat,electronic,Limbo
57135,1BEE773A,202.919,MC A.D.E.,hiphop,How Much Can You Take?
57136,144C2888,1.0,Charlie Parker|Dizzy Gillespie,jazz,Night In Tunisia
57137,2BCD8902,116.912,Matti Bye,soundtrack,The Archipelago
57138,477B9AA2,205.714286,Michael Ortega,classical,Love Story
57139,CEB9940B,0.0,Taylon Hope,holiday,Carolina Christmas
57140,"3722F1C,8.761951199999999,""Всеволод Абдулов Татьяна Дасковская Инструментальный ансамбль """"Мелодия"""""",fairytail,Белоснежка в царстве Кащея",,,,
57141,89B9B563,241.031,Bertie Higgins,pop,Water On the Moon
57142,DF9A3EFB,13.533,RAM (Грязный Рамирес),rusrap,Magnitude
57143,B474446F,2.019,Come'n'Done,hiphop,Сделано на Комендане
57144,C596078D,3.16,All Night Long,pop,I Care
57145,311FE2F6,188.029388,Gary Williams,jazz,How Deep Is Your Love
57146,D43403DF,3.232,Funky Ro,electronic,Guataqui
57147,50EAEB55,7.183,Leviticus,fitness,Burial
57148,1AD1791B,10.333,,psychedelic,This World Belongs to Us
57149,A9537061,27.239952143559,,psychedelic,Shiva Style
57150,7B573D7,7.309,L'OK Jazz,world,Ba Kalanga Balingi Toyo Kana
57151,FCE44F93,0.0,Mute,metal,No One Else
57152,ADBAA43,431.25551,Arno Cost,house,Darling Harbour
57153,4DE13153,199.041,Корней,rusrock,Солнечный день
57154,2FAFF11B,0.0,Louis Fomsey,pop,Despacito
57155,2735535C,6.5760000000000005,Aviva,pop,Hurt Like Hell
57156,A976DBC3,218.0,Farfalla,electronic,Nude (Radiohead)
57157,6454784,0.0,,,
57158,7B573D7,15.572,Ray Ventura et son orchestre,pop,Tant je suis amoureux de vous
57159,5C41DC60,195.371,Grace Carter,pop,Silence
57160,5D145CE3,0.6959995624999991,Sweet Dreams Baby,children,Hush Little Baby
57161,EED816B0,225.094,Monopoly,hiphop,Monopoly - Radio Active
57162,8D54C50F,240.88,Penguin Cafe Orchestra,relax,The Ecstasy Of Dancing Fleas
57163,9A629573,184.227,NextRO,electronic,Persia
57164,5B506EE,178.0,Frank Zappa,rock,Dirty Love
57165,3DC96848,1.083,Uduo,classical,Cantara
57166,C4600365,451.239184,Alternative Control,psychedelic,Mr. Weirdoo
57167,F898D685,0.1,Пётр Ярославцев,fairytail,Багаж
57168,ABE99E5A,3.0,Ivana Banfić,pop,Trn U Oku
57169,89F8A4B6,3.247,Inside Info,dance,Skyhook
57170,DCD52268,5.725082279466271,Shiraz,world,Khitayyi [My Steps]
57171,655A471B,0.0,Gaële,pop,Ma lettre
57172,7D9EDE20,1.024,Beat Service meets Tucandeo feat. Manon Polare,dance,Waiting For The Sun
57173,173FDDE9,2.370525,Gunter Kallmann Choir,pop,The Little Drummer Boy / December Dream
57174,F36A312B,0.0,Булгара,estrada,Бэрлегян
57175,4A8FDD1F,166.844082,xTyrantx,hardcore,The Reckoning
57176,E53E99C5,0.1,,,
57177,60C2ADEE,233.978776,Thousand Below,rock,Carry The Weight
57178,7CBA642E,0.1,,,
57179,F0AC0266,6.0,Widower,rock,Oh Catherine My Catherine
57180,EEE2BAC,26.87799725590278,Asher Draculescu,rock,Ты был мной я стану тобой
57181,7FBA1838,0.1,,arabesk,Ölürüm Sana (Düet)
57182,A4D8D318,26.251921599703536,,classical,The Firebird - Ballet: Introduction and Scene 1 - Kashchei's enchanted garden
57183,358DD7B2,1.0,Miaow Miaow,rock,Hippie shake
57184,5EF30B0,0.0,Hunter Parrish,soundtrack,Beautiful City
57185,F8026235,248.006531,Алёна Брандис,spiritual,Я укутаю тебя (feat. Анатолий Никифоров & Арти)
57186,A7DEF05,0.0,Kaivon,electronic,Can't Keep Loving
57187,6575B084,0.059605841,Betty Black,alternative,Ain't Talkin' 'Bout Love
57188,2C7F046C,207.0,Елена Чепина,ruspop,Не мы
57189,B1D32F7,3.0,Inkyz,electronic,Maestro
57190,92F013F4,56.059,,rusrap,Тайна
57191,DD334D9F,248.04,Hello Jonathan,indie,Karma Secrets
57192,ADF1FE04,287.164082,Yolandita Monge,pop,Dime Cuando
57193,9C270434,5.171,Chaotica,rock,The One to Blame
57194,9A2A9271,0.1,Ivan Ooze,hiphop,Bap U Remix
57195,AD28FE2F,21.979907,Bob Luman,rockabilly,Red Hot
57196,4BC4D51C,235.598344,Captain Hollywood,dance,More & More (recall) (Franky Miller´s Short Míx)
57197,4A5ACEF3,283.0,Shri,world,Signs
57198,8F74FF46,2.0,Лойко,folk,Маджанджа
57199,407B5015,45.105,Alice and the Glass Lake,rock,Paracosm
57200,AA56E39B,250.017959,L.P. Shwayze,urban,Sub-Zero (feat. B.P.G)
57201,DD08788D,263.0,Dmise,dubstep,Tales From The Crypt
57202,FAADEE3,266.7,Ibiza Hippie Style,pop,Love and Kisses
57203,8D58BC68,155.010612,St. Vincent,pop,New York
57204,450E8884,0.0,Blizzen,rock,Trumpets of the Gods
57205,44C98908,8.515825,Classical Love Song Ensemble,jazz,Liebesträume (Dreams of Love)
57206,147865EC,7.99039803599999,Viverra,alternative,My Fire
57207,B377C775,16.086,TechDiff,electronic,Thirteen Acres
57208,C7AD7F27,26.116,Mark Nauseef,world,Kids
57209,B869FABD,1.453991,Doismileoito,pop,Acordes Com Arroz
57210,F6E4501,6.0,Пэйнер,rusrap,Я здесь
57211,CE8B242B,215.11,Finixproject,psychedelic,In Peace
57212,E96E207,24.770999908447266,Stairway To Heaven,blues,The Sky Is Crying
57213,2B28DA11,257.0,Noah Kittinger,rock,Be Still
57214,F81B6997,5.0,Pleze Raybon,spiritual,Get Right and Stay Right
57215,F183C459,0.1,Roger Melly And His Big Screen Telly,alternative,13 Reasons Why
57216,DA422398,241.684898,Milladoiro,world,Danza de San Roque de Hío
57217,3B44B84E,0.0,King Club,dance,You Were Singing
57218,F64B608,86.0,Country Hits Makers,country,The Thunder Rolls
57219,49A4D033,440.08489800000007,,psychedelic,Transpose
57220,4D54FA05,39.69,Vital Duo,rock,Nostre Dame - une messe (Kirie)
57221,1E826BCC,174.759167,Haliene,dance,Deep End
57222,6223F8D,43.996485,Николай Тюханов,shanson,Пил мужик недолго
57223,784E427F,9.642,Rigmor Gustafsson feat. Dalasinfoniettan,jazz,If Dreams Are Made of Sand
57224,8D3B5A61,241.742,Neo N.,rock,Take Me to Church
57225,E1A15B0A,12.0,Andrus Rannaääre,new,By Magic
57226,4AD5B2FF,0.0,Черноморский Казачий Хор,folk,Красный сарафан
57227,9D18F7D2,182.827678,Jason Stealth,techno,The Device / Wow Signal
57228,A22ADA8F,28.8130416,Viel Lounge Band,miscellaneous,Smelly Cat
57229,4823B951,1.267,Christoh Prégardien,classical,Atys D585
57230,E9D1D41D,59.775,Drum Loop Kings,hiphop,Beatbox Breakbeat
57231,15DCBC8B,0.1,,easy,Love Is Here
57232,22F6A2C4,0.1,,,
57233,D03E6148,16.910267,The Ganjas,stonerrock,Meantime
57234,F4495079,0.0,Tegma,psychedelic,Xenomorph
57235,56856F3,70.0,KEL,ruspop,Кайф
57236,56FDD1A0,249.0,Thomas Beecham,classical,Peer Gynt Suite No. 1 Op. 46: I. Morning Mood
57237,7E5BBAC5,161.724082,Dubioza Kolektiv,electronic,Ovo Je Zatvor
57238,319870CF,1.0,,,
57239,A6EA88F0,170.544,Sepultura,extrememetal,Propaganda
57240,7CE2F817,317.910204,Ithamara Koorax,dance,O Vento
57241,DE6B8CC1,194.661144,Delirium Tremens,rock,Kurrela baten aitormenak
57242,3D7ACF08,0.1,Don Diablo,hiphop,Wanna Do
57243,2488D275,0.1,Tee Grizzley,hiphop,Win
57244,43352348,0.1,Ludrium,dance,Trial by Fire
57245,64F7BF00,12.797719,Sonnie Babble,hiphop,Not My Soul (feat. B. Babble)
57246,2EB076ED,8.452562343750001,,jazz,High Society
57247,DEBCF340,15.342015348158666,Bent Fabricius-Bjerre,,Immigranten
57248,823D008F,4.744,Side Effects,psychedelic,Paranoia
57249,6AFCA31,248.36,Wolfhead,electronic,Where the Wolves Are
57250,811E8473,0.0,AtYyA,dubstep,Immortal
57251,572DA3DA,134.234,Van Damsel,rock,Best of Everything
57252,9AC6C197,1.514,Krivi,dance,Adriatic
57253,A4542F27,3.4141409229058577,Savuka,film,Scatterlings Of Africa
57254,D63FE0C6,230.0,Денис Лирик,hiphop,Круто любить
57255,CFBC6022,229.0,Пицца,ruspop,Это хорошо
57256,967F035A,201.686856,Блестящие,pop,Идёт солдат по городу
57257,32E61221,6.0,Imamyar Hasanov,world,Improvisation On Azeri Traditional Mugham Bayati Shiraz
57258,87EBAD32,5.218,,hiphop,Sprung
57259,8CCD887C,0.1,Eurodance Addiction,pop,What Is Love
57260,5485F9BA,232.394,Tin Hat,jazz,Daisy Bell
57261,CF169BEB,2.74,Topol,melodic,If I Were a Rich Man
57262,4164F48C,285.596735,Cat Power,rock,Cherokee
57263,78FC752A,225.0,ManiezzL,dance,Equal Game
57264,289E5CBB,286.61551000000003,The United Sons of Toil,rock,Revolutionary Panic Attacks
57265,DDFF5A44,0.0,True Mula,hiphop,In My Life
57266,FF4BEC51,43.662,Naďa Urbánková,pop,Já taky
57267,B919EB1E,308.39,Brigade Werther,pop,Move Me 1000 Miles
57268,97BC6BEF,0.2545792291666515,Edgard Aoun,classical,Ave Maria
57269,B08A415C,19.0,Boss Ton,instrumental,Push Me And...
57270,F2F97750,143.15,Anonymous,pop,Puisi 2
57271,885FD108,190.09,Nicholas Jones,classical,Fight or Flight
57272,A9ABFFCE,181.905,In Aviate,rock,Eulalia
57273,D6078DA8,1.078,Da Beatfreakz,hiphop,Take Over
57274,9FDB431B,25.96399,MARRS,electronic,Pump Up The Volume
57275,37265951,246.1,Consuelo,rock,Дай мне силы
57276,B93AAB08,95.027,Double Max,pop,Калинка
57277,B0EF4657,178.05,Don Miguelo,latin,Con Don Miguelo
57278,15D06978,0.0,George Van Eps,jazz,Blue Skies
57279,2CD4450D,188.85331,Mark b,latin,Tu Eres la Vaina
57280,EA1B4247,0.0,Dionysos,variété,Heroes
57281,648C0CDC,171.62,Music Junkies,soundtrack,Exxidus
57282,F26322CD,17.0,Ashkan & Kooshan,world,Vay (Haydi Gidelim Haydi)
57283,412E3C49,1.7247560000000002,Somebody Know Band,pop,Somebody that I used to know
57284,BF377C03,260.829,Alejandra Roggero,latin,Mil Pasos
57285,720A3376,244.0,Haken,progmetal,The Mind's Eye
57286,E0CEFB2B,0.1,D.J. Reggaeton,latin,Noche De Travesura
57287,76CB81C1,270.582,Memro,dnb,Altitude
57288,6ABBE038,46.957,Grupo Golosina,children,Chu Chu Uá
57289,F8676C54,398.811417,Ayon,electronic,Sleepless
57290,746B77E6,0.0,Rolf Zuckowski und seine Schweizer Freunde,children,Geh mein Kind (Hirtengebet)
57291,DC1C85CC,267.0,Гагик Езакян,pop,Ты просто лучшая на свете
57292,F238B4B4,150.743,The Rockefeller Frequency,rock,Planet Rockefeller
57293,4694D835,0.0,Carole King,easy,It's Too Late
57294,14919473,193.28,Ben Glover,pop,Song Of A Caged Bird Singing
57295,5D1D158E,34.0,Gromyko,urban,Never Alone
57296,2702367,161.59341659999998,Oh The Larceny,alternative,Check It Out
57297,58A17B,259.082,Fokofpolisiekar,rock,Tevrede?
57298,89F8A4B6,5.752000000000001,Dyamorph,electronic,Warning
57299,69200BE5,0.0,,dance,Waterfalls
57300,63120DAA,7.77993,Kriss Kross,psychedelic,TroubleMaker
57301,DCDB357C,83.65700000000001,Valis Ablaze,metal,Lumen
57302,BF78F2BA,14.526347,Sofia Rubina,urban,No Money (feat. Napoleon Solo)
57303,AE2FEBED,27.0,Terraròss,world,Tamburreddu
57304,1344D1A6,0.0,Nikita Grigoriev,classical,Ballad
57305,EA9248FD,173.479184,Cynthia Wyatt,world,The Famine Song/The Clergy's Lamentation
57306,F4455B61,439.222857,,world,Ravidas Di Neet Hazari
57307,4641456C,427.804,Timofey & Bartosz Brenes with Terri B!,electronic,Heaven
57308,CC87F12B,23.024,Ginetta M.,jazz,Yesterday
57309,A593BC61,7.950218389151709,,dance,Pussy Djane
57310,1AE0F2DB,227.834,Janie's Got A Gun,rock,I Don't Want To Miss A Thing - (Tribute to Aerosmith)
57311,596A2AC7,0.1,Mario Pereira,world,Hospitaleira Vacaria
57312,1547375D,5.721,,world,Chori Chori
57313,F1E01B8C,9.92,Norkus,rusrap,Электрон
57314,492E9A10,19.0,Слава Бобков,shanson,Про Ваню
57315,836ABEA0,0.1,,alternative,
57316,E5D2CB01,14.947,Abdul Mulaasi,world,Engege
57317,72DB4184,75.0,DJ Wassef,dance,Les dormeurs
57318,6C41361B,2.252,,pop,
57319,BB75A40E,232.333042,Отдыхать guru,newage,Tишина и покой
57320,28DA08AD,5.54240092068199,Kriis (FR),electronic,Don't Leave Me Alone
57321,263C7384,178.12898,,hiphop,Affirmative Action
57322,4C1A124E,0.1,Movimiento Latin,latin,Samba do Brasil
57323,F53B39D3,0.1,Darrell Brown,soundtrack,Last But Not Least
57324,663C03A2,4.0,Gale Franklin,pop,Prayer in C
57325,498A5E8B,141.0,Da Vosk Docta,electronic,Gettin Hihi
57326,902DE4CB,435.017143,X-Wave,psychedelic,bloody day
57327,DF05F5A1,339.826917,Sarah Carlsson,dance,Are You Ready to Fly
57328,DE5BC1C5,9.062,FazedottArtist,hiphop,Beyonce
57329,203F2FC6,1.6190442927669326,Go Proclaim,rock,To Live Is Christ
57330,720EF937,201.0,Video,pop,Środa Czwartek
57331,E4D50896,6.0,Bobby Hackett,jazz,Indian Summer
57332,A0F9E5CB,183.80900000000003,Flatfoot 56,rock,Amazing Grace
57333,2FA984C4,275.0,Montell Jordan,rnb,Do You Remember (Once Upon A Time)
57334,25E1F82,121.975567,Dismissed,rock,Hearts Align
57335,B30C4B1C,0.0,Grey Heaven Fall,extrememetal,Скорбящие души в замке тирана
57336,8A2F3964,28.826,Идеальные люди,rock,Скучаю
57337,2BCD8902,239.02,Michael Mills,new,Sempre Sereno
57338,883740BC,43.73947886770833,Black Coast,metal,S.L.Y.
57339,32E61221,2.0,Grup Kızılırmak,world,Bir Yerde Olak / Azeri
57340,75C7848,3.323,Muñequitas Elizabeth,children,Familia Bom-Bon
57341,93409464,0.0,Family Groove Company,jazz,Professionals Here
57342,6E0F64CC,6.986252582638872,Arketypos Trio,jazz,Mediterranean Fight Song
57343,8FD79DA4,2.8310000000000004,Muharem Ahmeti,gypsy,Aman Aman
57344,E3DB47F,0.0,CHYP-NOTIC,pop,You
57345,1AD85DA6,1.0,Dream Chaser,dance,Axel F
57346,2682F39F,200.01,Natalie Gioia,dance,Saving Me From Night
57347,B10083EB,5.0,U-Myna,ruspop,Звуки Любви (Sounds of Love)
57348,B0F5BF5E,13.797,Electron Love Theory,electronic,Your Love Is Bringing Me Down
57349,71A6F0C1,18.913,Dorothy Olsen,miscellaneous,Little Donkey
57350,4B1BADFE,0.1,,rusrap,Шторм
57351,AE570942,265.0,Bad Zu,electronic,MSKVBD
57352,38AD65B3,1.0,The Hint,electronic,Plus One Minus One
57353,4464F5D4,0.0,Eric Moo,asiapop,You Do Not Want To Say I Know Everything
57354,927EEAE7,0.0,Çılgın Sedat,pop,Delikanlı Gibi
57355,B2E3BA34,82.118,Ana Duarte,world,Mais Que Amante
57356,23059A90,240.875102,Toni Childs,pop,Don't Walk Away
57357,F0DB9EF9,246.54365,Роман Литвинов,film,No Mood For Love
57358,96F0C094,321.044898,Après,electronic,Chicago
57359,9E00F0F2,70.0,Evgenia V.,folk,Грустные люди
57360,DFFB0EB2,4.94925,Daniel Beman,dance,In Chocolate.
57361,21A4EC87,0.0,ANCKORA,metal,Симфония смерти
57362,5953205F,10.08,Giant Drag,rock,Slayer
57363,9FC52BE2,199.0,Intoxy,fusion,Dil De Diya Hai (Shubhendu Mishra)
57364,97BC6BEF,12.880394427777745,Alexis Duffaure Presents Le Choeur de Filles de la Maîtrise de Bordeaux & Gabrielle Desalbres,classical,Ave Maria (Dit de Caccini)
57365,625A19ED,0.1,Reki,hiphop,Whisper (feat. Hus)
57366,9897E7B,45.127,The Dead Notes,rock,Burning Soul
57367,7C02B37F,423.462,Flippers,techno,19909
57368,AB796E96,235.194,Kaleo,alternative,No Good
57369,25A341D5,10.082720035,Bhp Records,hiphop,City of Buque
57370,1764B1D8,136.777143,Jack Scott,jazz,Kisses Sweeter Than Wine
57371,BD8A75C8,12.184,Subjex,electronic,Fractal Geometry
57372,FC87A5F3,291.758,Funkerman,dance,You Got Me Weak
57373,3D010DAB,0.1,US Marine Band,pop,The Marine's Hymn
57374,A49B4DFD,2.461,Pavement,alternative,Stereo
57375,EA0B7AEC,326.870167,Titanic,rock,One of Your Kind
57376,99DEED0,208.117551,The Fans,new,You Don't Live Here Any More
57377,AA76488E,0.7150993254262445,Rodney Taylor,jazz,Chocolate
57378,99C63CC1,29.33072202916668,Off the Cross,metal,The Goddess
57379,5530CE0,272.84898,Wolves At The Gate,rock,The King
57380,6918FF97,1.999,William McVicker,classical,Nimrod
57381,5D9AAD37,3.073641,Franco Rangone,world,Quando Quando Quando
57382,E59D6CC3,59.0,,classical,Symphony No. 5 in C Minor Op. 67: I. Allegro con brio
57383,EB9B6512,127.129,Hovey Benjamin,rap,If You Kill Me
57384,C966D889,14.72381268623267,Trabajarie,hiphop,Sure
57385,F2A200E6,182.857,Ben Bernie,jazz,Sweet Georgia Brown
57386,9665A60F,0.1,,folkrock,The Fear Song
57387,BA529DD,55.69,SEKSAN SOOKPIMAI,world,ผู้ชนะ
57388,999B38D0,260.310204,Poor Righteous Teachers,old,Holy Intellect
57389,B2DAE523,0.0,Eyehategod,metal,Hit A Girl
57390,21B3A581,0.0,Zespól Dzikie Pola,pop,Horilka
57391,F44142A,271.882,Giorgos Mazonakis,pop,Ena Thavma
57392,4391E6FA,6.258916999999999,Jean-Claude Malgoire,classical,Le nozze di Figaro K. 492 Act III: Eccovi oh caro amico (Bartolo Marcellina Susanna Figaro Antonio Il Conte La Contessa)
57393,80CA0D35,0.0,BRS,rnb,Не Петербург
57394,9961C48E,308.950204,The Tosspints,metal,Our Last Breath
57395,4C909ABB,0.0,,,
57396,445C3E0A,68.0,Scandoe,hiphop,Dr.Dre Beat
57397,C28F2031,301.696,One String Man,instrumental,Ghosts of the Past
57398,AB8FE80F,0.1,,pop,
57399,ECD7EBA0,5.701757,Mad at the World,pop,You Are Free
57400,F297DC92,200.597,KINSKI GALLO,latin,Cumbia  del Corazon
57401,40F176A7,192.783667,Abakus,dance,Laser Slicer
57402,C277C8F0,219.0,Boris Silva,latin,Bomba Kizomba
57403,7C30D739,236.852,БумеR,shanson,Над тайгой
57404,43A901A5,2.8837153586805497,Klaus Wunderlich,world,Somethin' Stupi
57405,D09A07A9,32.919000000000004,Antagonist,rock,The Bane of Existence
57406,B7AAFAAE,44.469632,Matt Papa,contemporary,Here Am I Send Me
57407,B7C2A16B,502.386875,Orquesta Sinfónica de Berlín,classical,Egmont Overtura Op 84
57408,6555DB9C,3.298513448462516,,jazz,Bernie's Tune
57409,157AAEFE,15.285290750000003,Electrotek,breaks,Superfly
57410,F884599B,192.493,Arthur Tanner,world,The Knoxville Girl
57411,6DCB115,10.0,Miss Platnum,pop,Reise (Ich war hier)
57412,292FE720,11.412,MALEKO,hiphop,Gravity and Science
57413,7A5AA2E6,4.189810962769918,William Orbit,classical,Aquarium
57414,B10083EB,1.0,De Maar,dance,Время ночь
57415,DBFF8A69,139.049796,Los Delinqüentes y Tomasito,world,Manifiesto De Lo Borde
57416,78F16747,0.1,Andy Bell,pop,Running Out
57417,D64E733E,225.535,Djamal Classik,hiphop,One Two
57418,6E4CF09B,0.1,Yung Roski,hiphop,Watch Dis
57419,A2284521,37.85,Love Shop,rock,Mørkets Hastighed
57420,463927F3,59.838,Kerosin,international,До утра
57421,AEC98091,58.999048,Trooper,rock,Coruptia Ucide
57422,350CB3E7,120.032653,,hiphop,Proof
57423,642B2D05,208.724,,rusrap,Память
57424,11ACB141,0.0,Relajacion y Guitarra Acustica,latin,Maze
57425,F82A6E17,4.907,,dance,Capricorn
57426,B537BE40,0.1,Eye Dt,electronic,Lord of Crimson Rose
57427,63783F43,227.160816,Los De Adentro,latin,Pasa Todo
57428,F93CC378,375.275083,Sara Landry,tech,Tell Me
57429,81CAC50,320.548571,Фактор страха,extrememetal,Разлетаясь в пыль
57430,CD6C8541,0.0,,miscellaneous,X Files Remix
57431,79066BA,111.0,Mario Joy,dance,Gold Digger
57432,D9683E2F,231.456,Артур Вейт,ruspop,Губы в губы
57433,481DA934,130.0,Jon Sine,dance,Final Warning
57434,6C6E7556,2.049,Juliet Kiss,rock,God of Thunder
57435,D65FE34,8.494490868749986,,dance,Watch & Pray
57436,F5812836,248.0,Gülben Ergen,pop,Bay Doğru
57437,7D75C09F,212.648,The Originals,pop,Umbrella
57438,C27C2739,1.336,Dj Tombs,alternative,La Vendedora
57439,F246F674,2.216,Николай Суслов,folk,Песня молодого птенца
57440,61D39270,26.67090762008429,Gil Squire,instrumental,Monsieur Jack
57441,BFC3EC03,5.0,Sivik,pop,All Day All Night
57442,BB146013,188.447,All About The Family,rnb,Call 911
57443,40EDFC69,0.0,Toneward,hiphop,When Im Smoking
57444,12ECEA10,11.327763724681173,Igel-Bande,christian,Schlittenfahrt
57445,874B5B06,555.746,Shove vs Barak,electronic,Shove vs Barak - Super Marihuano Bross
57446,29276883,63.480054,Prevail in Darkness,metal,Suicidal Final Art
57447,91D6C7D6,70.190997,,hiphop,The Beginning
57448,7D35E437,54.966536,Сэт,rusrap,Пока снег не растаял
57449,32C4963F,0.1,Amptek,electronic,Anime
57450,5771B2F,489.74367300000006,Silvia Donati,dance,Swifty
57451,4258FE55,0.0,,,
57452,F875AFE5,26.203000000000003,Valentino,latin,Tú Y Yo
57453,F46EB222,9.510661,The Redeemer,dance,Squeeze With Eaze
57454,AAB52C2F,5.126,Andrey Exx,electronic,Get Down
57455,A5A93F71,17.611373,Paul Hillier,new,Missa prolationum Kyrie: Kyrie eleison II
57456,76E99906,14.373,Gasmac Gilmore,new,Tune In
57457,8EC60679,10.261,Marcus James,electronic,Miss Me
57458,52C83181,47.6287610579859,,classical,The Rite Of Spring - Part 2: The Sacrifice
57459,88BBDE2,2.482,Chris Classic,animated,Witch Doctor
57460,2F7E034E,21.037,Varujan Kojian,film,Fox Fanfare
57461,265FEE63,3.242,Cowboy Troy,country,Hick Chick
57462,F25FBABD,0.1,Temple Bhajan Band,world,Hare Krishna
57463,1B7F3FB8,26.0,TidalWvv,hiphop,Backstreet Boy$
57464,6FC510A6,150.0,Капитан Лето,soul,На берегах
57465,19F6A935,0.0,Dark voice of Angelique,electronic,Lucy Fire
57466,83D87B74,1.0,Rolf Sanchez,tropical,Te Va a Doler
57467,6C837711,1.0,Roberto Palmero,dance,Less Is More
57468,30F9E89B,8.477854712000001,Gepy e Gepy,pop,African Love Song
57469,76894F8D,5.850045,Алексей Хабаров,rusrock,Психоделика
57470,6AE14E26,227.84,Majeed,rap,Price
57471,2CD0D45E,2.611553,,country,Dixie
57472,1D91BAD9,205.035102,Fritz Kalkbrenner,electronic,What I Can Say
57473,E2E4425E,231.86,Paul Banks,alternative,Young Again
57474,AB6F81B1,0.1,El Jose & the Hibbie Blues,jazz,Been out All Night
57475,A9FFB02D,265.0,Bombo Rosa,electronic,She Can't Love You
57476,E4B672E2,23.395963,Stefy,children,Il pulcino pio
57477,BC982C1C,459.0,Luca Musto,dance,Chapters
57478,B81FD0B5,256.757551,Playson de Cuba,latin,Mi Mulata
57479,183FAFFF,217.939592,Liquid Assassin & Geno Cultshit,hiphop,Devil
57480,F7C7E981,0.0,,,
57481,30B7C4DD,249.0,Lorna,world,Goodbye
57482,EB56C4DF,46.923644,Falkon,hiphop,Suicide Squad
57483,C3EBEE8F,162.0,Joshua Grey,dance,Higher Love
57484,77368A8B,10.128172,Desolate,metal,Godly Enslavement
57485,1D8F388E,5.0,Robyn Miller,soundtrack,Adrenaline Junky
57486,8C0B45A0,0.1,,hiphop,Hey Girl
57487,32F4003D,240.039167,Roberto Vincenzi,easy,Lagrimosa
57488,C77101E2,117.494,Juliana Aquino,easy,I Will Survive
57489,B4990B9,15.388,De Eneste To,pop,For Lidt For Meget
57490,94452D2F,138.0,,classical,Carmen: Toreador Song
57491,57907C01,224.757542,Grant,pop,Shimmer
57492,14313BCE,9.099,Uman Era,rock,Biker Boots
57493,D70443D0,162.98,The Gravities,rock,Vermin in My Mind
57494,B7AACF67,240.169796,Jeff Healey,blues,Daze Of The Night
57495,2BA76457,0.0,Plavka,dance,Surrender
57496,E94A1100,226.505426,Greg Kihn Band,rock,Can't Stop Hurtin' Myself
57497,A2312DA7,240.0,Osvaldo Supino,pop,Infinity
57498,707369D2,39.227,Boris,pop,Break Free
57499,366F19E4,3.4671864548610976,Mert,hiphop,Mula
57500,7CFCAEF9,131.143,George Morel,dance,Let's Groove
57501,BCBF0E4D,0.1,ZR,world,Дети улиц
57502,71D4B1D2,72.977148,Wilhelmonics,classical,Ballad of the Innocent
57503,AF91CF53,4.011912688658264,Delfonics Band,rnb,Hey Love
57504,E96E0042,248.778,Cohn,dance,Boy with Chair
57505,49284027,253.884082,Than.Eye,rock,King Snake
57506,E3B6269D,0.0,Edgar Meyer,classical,In Hindsight
57507,A4716C4D,0.0,The Greatest Beats On Earth,hiphop,Ms. Jackson REMIX
57508,81F4EEB3,0.1,The Hooliganz,miscellaneous,Seven Nation Army
57509,73F03F92,228.461,Laura Luz,latin,No Roots
57510,E7135262,0.0,DJ Valdez,dance,That Booty
57511,8C60FF72,0.0,Brian Setzer,rock,Be-Bop-A-Lula
